"","booking_perc","host_response_time","host_response_rate","host_is_superhost","host_total_listings_count","host_has_profile_pic","host_identity_verified","neighbourhood_cleansed","is_location_exact","property_type","room_type","accommodates","bathrooms","bedrooms","beds","bed_type","price","weekly_price","monthly_price","security_deposit","cleaning_fee","guests_included","extra_people","minimum_nights","maximum_nights","number_of_reviews","review_scores_rating","review_scores_accuracy","review_scores_cleanliness","review_scores_communication","review_scores_location","review_scores_value","instant_bookable","host_since_duration","Dis_Fin","Dis_Dt","Dis_Airport","Dis_UnionSq","amenities_count","final_score","Score","Magnitude"
"1374",0.911450381679389,"Missing",0,"t",1,"t","t","Bernal Heights","t","House","Entire home/apt",4,1,2,2,"Real Bed",280,1960,8400,300,100,1,0,4,1120,23,99,10,10,10,10,10,"f",929,5917.29483123461,4008.81692441308,13789.0866585732,5058.49609142858,33,1.37936422833483,0.786956514956522,3.3347826056087
"1375",1,"Missing",0,"t",4,"t","t","Haight Ashbury","f","Apartment","Entire home/apt",6,1,3,3,"Real Bed",250,1750,7500,0,75,1,0,2,1125,4,100,10,10,10,10,10,"f",957,5143.8079214422,2677.57679123886,17320.7587641084,4196.32944642275,7,1.37451655304015,0.800000012,3.175000012
"1376",0.314503816793893,"Missing",0,"f",2,"t","f","Mission","t","House","Entire home/apt",3,1,1,1,"Real Bed",275,1925,8250,500,180,2,0,30,30,4,100,9,10,10,10,10,"f",480,5202.85016183606,3461.72243269179,14379.5686196114,4377.74319498948,31,0.916934397898574,0.47500000525,2.899999924
"1377",0.211453744493392,"Missing",0,"t",6,"t","t","Nob Hill","t","Apartment","Entire home/apt",2,1,1,1,"Real Bed",148,1036,4440,1500,150,1,0,30,365,7,100,10,10,10,10,9,"f",1550,1184.34216400985,1509.86256754751,19018.2126979331,507.553458799758,31,1.48979901402687,0.714285705714286,4.95714291514286
"1378",1,"Missing",0,"f",1,"t","t","Western Addition","f","Apartment","Private room",2,1,1,1,"Real Bed",10,70,300,0,0,1,0,2,1125,2,100,10,10,10,10,10,"f",2762,3810.50550735707,1305.3421867801,17494.5188337624,2843.46038490695,14,1.50944641534608,0.700000018,5
"1379",1,"Missing",0,"t",4,"t","t","Bernal Heights","t","Condominium","Private room",1,1,1,1,"Real Bed",0,0,0,200,50,1,0,2,21,8,95,10,10,10,9,9,"t",1613,5794.28986469737,3686.51613057366,14160.6834337093,4883.32900025855,28,1.20046002412335,0.637500004875,3.174999996875
"1380",0.231277533039648,"Missing",0,"f",28,"t","f","Nob Hill","t","Apartment","Private room",1,5,1,1,"Real Bed",59,413,1770,500,100,1,25,30,180,1,100,10,10,10,10,10,"f",496,1611.93872865083,1567.22115307113,19306.4498948004,1071.45337280946,45,1.10423353967863,0.899999976,0.899999976
"1381",0.647328244274809,"within a day",100,"t",1,"t","t","Inner Richmond","f","Townhouse","Private room",2,1.5,1,1,"Real Bed",120,840,3600,1000,30,1,20,2,11,26,97,10,10,10,10,9,"t",2432,6638.07280098967,4553.95967608417,18931.4379496378,5832.32080285372,11,1.15552714658074,0.653846159615385,2.86538462692308
"1382",0.381679389312977,"within an hour",100,"f",4,"t","t","Bernal Heights","f","House","Private room",2,1,1,1,"Real Bed",113,791,3390,0,150,1,50,30,1125,1,100,10,10,10,10,10,"f",1164,6144.23177352439,4364.57422666751,13447.3684963289,5323.59137252766,16,1.05711045908425,0.699999988,2.099999905
"1383",0.668702290076336,"within an hour",100,"t",1,"t","t","West of Twin Peaks","t","Guest suite","Entire home/apt",4,1,1,2,"Real Bed",225,1575,6750,200,100,2,35,2,7,63,100,10,10,10,9,10,"f",739,9064.38229604171,6524.6594330678,13842.770993711,8068.6665056635,36,1.29083479596895,0.685714286952381,3.46507938031746
"1384",0.0550660792951542,"Missing",0,"t",3,"t","t","Marina","t","Townhouse","Entire home/apt",4,1,3,3,"Real Bed",215,1505,6450,1000,200,1,0,90,1095,1,100,10,10,10,10,10,"f",2313,2607.68746335036,2726.35250027364,20512.3322555405,2425.90192177688,27,1.71923808877015,0.5,8.600000381
"1385",0.107929515418502,"Missing",0,"f",4,"t","t","Visitacion Valley","t","Condominium","Entire home/apt",3,1,1,1,"Real Bed",70,490,2100,100,0,1,10,30,1125,6,83,10,7,9,9,9,"t",1315,8378.2229731981,6742.36586140666,11098.7154347712,7622.3212971175,44,0.946674547422103,0.633333340333333,1.56666664283333
"1386",0.326717557251908,"Missing",0,"t",5,"t","f","Outer Sunset","f","House","Private room",2,2,1,2,"Real Bed",40,280,1200,0,50,1,0,30,1125,74,99,10,10,10,9,10,"t",1271,8539.41439475286,6027.8966639068,16425.4858905305,7579.60286481114,27,1.199479327823,0.691666663180556,2.76388886990278
"1387",0.537404580152672,"Missing",0,"t",5,"t","f","Parkside","f","House","Private room",2,2,1,2,"Real Bed",40,280,1200,0,0,1,0,30,1125,72,98,10,10,10,9,10,"t",1271,8611.99426461769,6099.3918188632,16404.0152885236,7651.72978292311,26,1.2894188000284,0.739436613802817,2.94647886884507
"1388",0.654961832061069,"Missing",0,"t",5,"t","f","Parkside","f","House","Private room",3,2,1,2,"Real Bed",50,350,1500,0,79,2,25,2,1125,81,97,10,10,10,9,10,"t",1271,8592.83210755064,6064.67267852439,16170.2555158819,7625.16933615637,28,1.23456559135653,0.713580243814815,2.84197529223457
"1389",0.248854961832061,"Missing",0,"t",5,"t","f","Parkside","f","House","Private room",3,2,1,2,"Real Bed",50,350,1500,0,50,2,20,30,1125,75,97,10,10,10,9,10,"t",1271,8525.73268301286,6008.11745611046,16340.8813817071,7563.08575576422,28,1.19610818263322,0.698666663346667,2.68933333433333
"1390",0.833587786259542,"within an hour",100,"t",3,"t","f","Glen Park","t","Loft","Entire home/apt",4,1,2,2,"Real Bed",150,1050,4500,300,125,2,25,31,180,7,100,10,10,10,10,10,"f",1977,6877.55120781927,4587.3008304644,13577.0897375282,5929.54875024215,36,1.41463786934999,0.771428568,3.399999959
"1391",0.969465648854962,"within an hour",100,"f",2,"t","t","Noe Valley","f","House","Entire home/apt",4,1,2,2,"Real Bed",295,2065,8850,250,100,1,0,2,15,12,98,10,10,10,10,10,"t",1614,5709.23453432842,3277.77165447488,14999.2374940788,4727.83782377219,18,1.23382964061869,0.690909084272727,2.99090911581818
"1392",0.712977099236641,"within an hour",100,"t",2,"t","f","Castro/Upper Market","t","Guest suite","Entire home/apt",2,1,1,1,"Real Bed",135,945,4050,250,99,2,0,3,9,49,98,10,10,10,10,10,"t",2886,5296.30783807451,2737.22627454801,16532.758389451,4310.64589960569,24,1.26888528729021,0.767346932530612,2.58367346742857
"1393",0.227480916030534,"within an hour",100,"t",4,"t","t","Marina","t","Apartment","Private room",2,1,1,1,"Real Bed",150,1050,4500,800,95,1,45,2,1124,4,95,10,10,10,10,9,"f",2491,3810.06854901676,3512.93311280381,21083.3406759569,3562.94423383609,32,1.24653409353628,0.725000009,2.62499997025
"1394",0.981679389312977,"within an hour",100,"t",6,"t","f","Lakeshore","t","House","Private room",4,1,1,1,"Real Bed",180,1260,5400,200,38,2,25,1,31,25,98,10,10,10,9,10,"t",478,9277.47206009002,6713.08040431147,14907.2098023019,8286.44662212783,44,1.2087249843194,0.69199999988,2.80399997468
"1395",0.712977099236641,"Missing",0,"f",3,"t","f","Outer Sunset","t","Townhouse","Private room",2,1,1,1,"Real Bed",80,560,2400,100,50,2,25,2,1124,92,93,10,10,10,9,9,"t",2968,7905.87574299662,5473.66865419697,17268.5431344971,6978.77878902993,23,1.07971096663435,0.652272724534091,2.43863636220455
"1396",0.849794238683128,"Missing",0,"t",4,"t","f","Outer Sunset","t","House","Private room",2,1,1,1,"Real Bed",120,840,3600,300,45,1,15,1,30,23,93,10,10,10,9,9,"f",882,8566.69045239068,6203.57859412266,17835.4031407825,7668.086745341,24,1.16077228762061,0.617391306782609,3.19999997217391
"1397",0.561832061068702,"Missing",0,"f",1,"t","f","Russian Hill","t","Apartment","Entire home/apt",4,2.5,2,2,"Real Bed",500,3500,15000,500,250,4,200,30,90,3,100,10,10,10,10,10,"t",477,1856.79813885228,3061.47787945302,20758.2069764115,2121.25835586646,20,1.22371684765591,0.699999988,3.06666656333333
"1398",0.420704845814978,"within an hour",98,"f",1477,"t","f","South of Market","t","Apartment","Entire home/apt",2,1,1,1,"Real Bed",147,1029,4410,500,101,2,0,30,1125,1,100,10,10,10,10,10,"t",1751,2182.04944118089,778.707559734412,17600.8603025899,1222.79006581044,33,1.16409570811217,0.800000012,1.600000024
"1399",0.20704845814978,"within an hour",98,"f",1477,"t","f","South of Market","t","Apartment","Entire home/apt",2,1,1,1,"Real Bed",147,1029,4410,500,101,2,0,30,1125,3,100,10,10,10,9,10,"t",1751,2214.99873433784,658.403856539908,17642.7993138267,1238.80732917979,33,1.32150649069667,0.866666654666667,2.36666667466667
"1400",0.989312977099237,"Missing",0,"f",1,"t","t","Inner Richmond","f","Condominium","Entire home/apt",6,2,3,5,"Real Bed",330,2310,9900,500,200,1,0,3,30,4,100,10,10,10,10,9,"t",1145,6639.21591375823,4924.42950969177,20135.9011089194,5962.88174808769,33,1.26012989822223,0.674999997,3.6000000535
"1401",0.951145038167939,"Missing",0,"t",3,"t","t","Bernal Heights","t","Guest suite","Private room",4,1,1,2,"Real Bed",96,672,2880,150,100,2,10,3,28,13,97,10,10,10,10,10,"f",2358,6306.84268660569,4331.94182487099,13477.9832944145,5434.60481840542,25,1.28747654919062,0.669230770615385,3.46923078023077
"1402",0.658015267175573,"within an hour",100,"t",2,"t","t","West of Twin Peaks","t","Guest suite","Entire home/apt",2,1,0,1,"Real Bed",100,700,3000,300,50,1,0,2,29,41,98,10,10,10,9,9,"t",2122,7536.35822571916,4971.76002598893,15296.1300532116,6543.44865358662,39,1.21451093350365,0.73499999415,2.5524999975
"1403",0.911450381679389,"within an hour",100,"t",2,"t","t","South of Market","t","Apartment","Private room",2,1,1,1,"Real Bed",150,1050,4500,1000,100,1,0,4,60,37,100,10,10,10,10,10,"f",2387,2349.10012438922,749.825931118776,17455.1864812589,1389.89588950662,58,1.35786304325122,0.762162157783784,3.42702701278378
"1404",0.36030534351145,"Missing",0,"t",1,"t","f","Castro/Upper Market","f","Apartment","Entire home/apt",2,1,0,1,"Real Bed",195,1365,5850,0,65,1,0,4,90,28,99,10,10,10,10,10,"t",1542,4580.51729576427,2037.52240516894,17017.6135963204,3602.72689306008,14,1.19889957394651,0.732142849642857,2.63571424985714
"1405",0.909923664122137,"Missing",0,"t",1,"t","t","Bayview","f","Guest suite","Entire home/apt",4,1,1,3,"Real Bed",127,889,3810,0,70,2,45,1,20,26,98,10,10,10,9,10,"t",2360,7386.29968450544,5989.93833135505,12058.2606322086,6696.74673284446,46,1.23524325815158,0.67599999784,3.17200000756
"1406",0.151982378854626,"within an hour",98,"f",1477,"t","f","South of Market","t","Apartment","Entire home/apt",2,1,1,1,"Real Bed",147,1029,4410,500,101,2,0,30,1125,1,60,6,8,4,2,2,"t",1751,2214.64805105004,652.205452454875,17647.382180014,1237.62339925771,33,-1.0355309243115,-0.300000012,4.900000095
"1407",0.436641221374046,"within an hour",100,"t",4,"t","t","Mission","t","Apartment","Private room",2,1,1,1,"Real Bed",110,770,3300,300,50,1,40,5,1125,13,100,10,10,10,10,10,"f",2469,4991.33468449101,3253.93275777294,14594.3115147843,4162.83911552251,32,1.54051560504861,0.699999999538462,5.19230773807692
"1408",0.23568281938326,"within an hour",98,"f",1477,"t","f","South of Market","t","Apartment","Entire home/apt",2,1,1,1,"Real Bed",147,1029,4410,500,101,2,0,30,1125,1,100,10,10,10,6,10,"t",1751,2118.15627740353,787.162037071377,17664.047720824,1156.70157056852,33,1.5734775020946,0.600000024,5.599999905
"1409",0.516030534351145,"a few days or more",0,"f",1,"t","f","Western Addition","f","Apartment","Entire home/apt",3,1,0,1,"Real Bed",150,1050,4500,0,0,2,0,30,1125,5,76,9,8,10,7,8,"t",475,2000.62122064296,867.255582912358,18648.1597325083,1134.79009221157,15,0.953392227089388,0.6600000024,1.3799999952
"1410",0.723664122137405,"Missing",0,"f",3,"t","f","Visitacion Valley","t","House","Private room",2,1,1,1,"Real Bed",80,560,2400,100,35,1,0,1,30,84,92,10,9,10,9,9,"f",475,8061.33884252113,6335.92084890522,11472.0527067756,7275.5098709658,17,1.02166019679291,0.633333327987654,2.19999999366667
"1411",0.366412213740458,"within an hour",100,"f",4,"t","t","Glen Park","t","House","Private room",4,1,1,2,"Real Bed",80,560,2400,0,30,2,25,4,30,44,94,10,9,10,10,10,"f",835,7381.27436560424,5033.63272354602,13364.2766218051,6421.49844453853,20,1.07469790256804,0.681818176022727,2.3727272735
"1412",0.0191780821917808,"within an hour",100,"t",6,"t","f","Lakeshore","t","House","Entire home/apt",15,4.5,4,8,"Real Bed",260,1820,7800,500,300,8,25,3,31,2,100,10,10,10,10,10,"f",478,9287.93667414168,6724.43040544354,15019.8354118159,8298.39432770895,50,1.28887259046409,0.849999994,1.800000012
"1413",0.78268876611418,"within an hour",100,"t",2,"t","f","South of Market","t","Apartment","Private room",1,1,1,1,"Real Bed",80,560,2400,200,49,1,80,5,100,37,98,10,10,10,9,9,"t",475,1600.09364111834,2278.44991722903,17895.0136332127,1337.53431096274,39,1.11115026338714,0.672222221472222,2.22777779241667
"1414",0.868702290076336,"within a few hours",100,"f",1,"t","t","Excelsior","t","House","Entire home/apt",6,2,3,3,"Real Bed",200,1400,6000,1000,150,6,50,30,1124,17,96,10,10,10,9,10,"f",2508,9061.53215945419,6799.88821613937,11664.0610382593,8127.11625504833,35,1.23268444038806,0.770588227882353,2.38235292011765
"1415",0.89618320610687,"within an hour",100,"f",1,"t","f","Potrero Hill","t","Apartment","Entire home/apt",4,1,2,2,"Real Bed",143,1001,4290,300,115,2,20,30,1125,33,91,9,9,10,9,9,"f",473,3373.09909454975,2631.27331950842,16075.9895426055,2768.11618244369,21,0.874613399826794,0.572727266757576,1.81818182357576
"1416",0.151982378854626,"Missing",0,"f",13,"t","t","Mission","t","Condominium","Entire home/apt",2,1,2,2,"Real Bed",131,917,3930,500,150,1,0,30,1125,3,93,9,10,9,9,9,"f",1137,3462.61624273189,1266.24192019802,16531.799249382,2498.59101217189,24,1.18477042982354,0.766666650666667,2.19999992866667
"1417",0.541567695961995,"within a few hours",89,"f",3,"t","t","Parkside","f","House","Shared room",2,1,1,4,"Real Bed",28,196,840,0,20,1,30,30,60,1,100,10,8,10,8,10,"f",1015,8885.11759547208,6368.92038713765,16329.0424138337,7923.3381130465,8,0.832086355831018,0.400000006,2.299999952
"1418",0.456488549618321,"within an hour",100,"t",3,"t","f","Glen Park","t","Apartment","Private room",1,1,1,1,"Real Bed",79,553,2370,0,75,1,35,2,29,18,99,10,10,10,10,10,"f",1977,6892.97928776539,4607.62774999399,13549.1827133468,5946.18887485441,26,1.37925202306031,0.783333324666667,3.31111113233333
"1419",0.888549618320611,"within an hour",100,"t",2,"t","t","Noe Valley","t","House","Entire home/apt",4,1,2,3,"Real Bed",299,2093,8970,500,160,3,35,1,27,30,94,9,10,10,9,9,"t",1668,6061.88902191016,3567.13693657492,15043.5533339627,5070.78546143402,32,1.29794558652104,0.736666662466667,2.92333331006667
"1420",1,"Missing",0,"f",1,"t","f","Bernal Heights","t","Apartment","Private room",1,1,1,1,"Real Bed",200,1400,6000,0,0,1,0,1,5,1,100,10,10,10,10,10,"f",2314,6028.64570413475,3830.3030494886,14100.1464754848,5097.89166370716,15,1.403609920123,0.899999976,2.700000048
"1421",0.848854961832061,"within an hour",100,"t",2,"t","t","Presidio Heights","t","Apartment","Entire home/apt",9,1,3,5,"Real Bed",199,1393,5970,0,125,4,25,2,1124,26,96,9,10,10,10,9,"f",2205,4346.22193069591,2499.43379398288,18988.9993388948,3579.5488818887,28,1.14047930287838,0.673076917307692,2.51923075188462
"1422",0.277533039647577,"Missing",0,"f",45,"t","t","Bernal Heights","t","Apartment","Entire home/apt",2,1,1,1,"Real Bed",104,728,3120,2500,99,1,0,30,1125,4,100,10,10,10,10,9,"f",3364,6438.15142342967,4572.82292234021,13225.118314545,5597.03659540307,16,1.64565238323957,0.725000009,5.7750001545
"1423",0.778625954198473,"within an hour",100,"f",3,"t","f","Pacific Heights","t","Apartment","Private room",2,1,1,1,"Real Bed",95,665,2850,0,50,1,0,2,90,56,98,10,10,10,10,10,"f",550,2511.62005160059,1543.6403145251,19277.7583542665,1865.52914446562,21,1.28302330019982,0.730357138267857,3.02321428228571
"1424",0.104851330203443,"within a few hours",95,"t",82,"t","t","Downtown/Civic Center","t","Serviced apartment","Entire home/apt",4,1,0,2,"Real Bed",239,1673,7170,0,79,1,0,1,1125,9,100,10,10,10,10,9,"f",1515,976.600646270503,1589.26604901282,18821.0260478712,122.984102128364,42,1.20594041771907,0.733333326,2.36666666788889
"1425",0.879389312977099,"within an hour",100,"t",1,"t","f","Potrero Hill","t","Apartment","Entire home/apt",4,1,1,2,"Real Bed",176,1232,5280,500,125,2,18,2,120,64,99,10,10,10,10,10,"f",1304,4234.78983295097,3117.31167634807,15207.7857623598,3560.53198208043,37,1.32630332072554,0.75937499475,3.12812499509375
"1426",0.983206106870229,"Missing",0,"f",1,"t","t","Glen Park","t","Townhouse","Entire home/apt",4,2,2,2,"Real Bed",195,1365,5850,0,100,1,0,3,14,8,100,10,10,10,10,10,"f",1731,6904.31718225987,4644.0382180509,13466.5659296867,5963.54172999786,21,1.40003459747054,0.8000000045,3.262500047625
"1427",0.218061674008811,"within an hour",100,"f",1,"t","f","Mission","t","Apartment","Entire home/apt",3,1,2,2,"Real Bed",129,903,3870,500,145,2,15,30,1125,6,97,10,10,10,10,10,"f",472,4188.06365079312,2520.16396620571,15389.5012579063,3355.40928068779,17,1.45221282071958,0.766666660666667,4.05000003183333
"1428",0.757251908396947,"within an hour",100,"t",2,"t","f","South of Market","t","Apartment","Private room",1,1,1,1,"Real Bed",87,609,2610,200,49,1,80,5,100,39,99,10,10,10,9,10,"t",475,1542.1795478149,2178.14086493594,17929.4019290974,1233.22403188159,48,1.22148787088174,0.707692308307692,2.76153846120513
"1429",0.381057268722467,"within a few hours",100,"t",483,"t","t","Castro/Upper Market","f","Apartment","Entire home/apt",2,1,1,2,"Real Bed",140,980,4200,500,165,1,0,30,1125,2,100,10,10,10,10,10,"f",1125,3809.61640742768,1251.95337554618,16948.8497369091,2814.46558023958,25,1.16704601187698,0.650000006,2.75
"1430",0.599118942731278,"within a few hours",100,"t",483,"t","t","Haight Ashbury","f","Apartment","Entire home/apt",2,1,1,1,"Real Bed",150,1050,4500,500,165,1,0,30,1125,2,100,9,10,10,7,7,"f",1125,4019.59250405777,1712.946619412,18000.7662511363,3110.27544530083,32,0.784365263564214,0.5,1.25000003
"1431",0.998473282442748,"within an hour",100,"f",3,"t","f","Pacific Heights","t","Apartment","Private room",2,1,1,1,"Real Bed",140,980,4200,0,50,1,0,1,1125,1,80,10,8,10,10,8,"t",550,2644.02818808278,1540.48885133474,19230.8334735617,1975.14950570221,0,1.34011177659942,0.699999988,3.599999905
"1432",0.979423868312757,"within an hour",100,"f",2,"t","t","Haight Ashbury","t","Condominium","Entire home/apt",4,1,1,1,"Real Bed",200,1400,6000,0,100,2,25,5,60,1,100,10,10,10,10,10,"t",2383,4455.87151473516,2018.83850401788,17578.4735050963,3514.15033670666,18,1.30396822986265,0.800000012,2.599999905
"1433",0.610132158590308,"within an hour",97,"f",6,"t","f","Haight Ashbury","t","House","Private room",1,1,1,1,"Real Bed",90,630,2700,0,0,1,0,5,365,4,85,10,10,10,9,10,"f",598,5573.20103800399,3018.83155153708,16507.0709773699,4590.56469115484,11,1.10423685064523,0.666666666666667,2.26666669066667
"1434",0.231277533039648,"within an hour",98,"f",1477,"t","f","Western Addition","t","Apartment","Entire home/apt",2,1,1,1,"Real Bed",197,1379,5910,500,101,2,0,30,1125,2,100,10,10,10,10,8,"t",1751,3457.73072293869,903.397507983654,17149.5168695502,2462.43088459525,34,1.26492334592282,0.849999994,2.1500000355
"1435",0.590839694656489,"within an hour",100,"t",1,"t","t","Inner Sunset","t","Guest suite","Entire home/apt",2,1,1,1,"Real Bed",99,693,2970,0,125,1,0,5,1125,21,96,10,10,10,10,9,"t",1313,7076.17124680794,4561.32442397032,16583.8581650511,6113.69588579633,30,1.17645550838196,0.7349999979,2.3599999666
"1436",0.682316118935837,"Missing",0,"t",6,"t","f","Outer Sunset","t","House","Private room",2,1,1,1,"Real Bed",80,560,2400,100,50,1,15,1,29,79,96,10,10,10,9,9,"t",528,7588.54535428106,5272.13480208339,18033.1318297442,6704.93834705987,26,1.20885303748005,0.722784807012658,2.52911391136709
"1437",0.640969162995595,"within an hour",100,"f",3,"t","t","Nob Hill","t","House","Entire home/apt",4,1,1,2,"Real Bed",100,700,3000,0,95,3,15,30,1125,3,100,9,8,10,10,10,"t",2685,1367.78957542896,1990.34283573562,19665.313168871,1141.81018622894,17,1.28791446563266,0.733333329333333,2.96666667866667
"1438",0.555066079295154,"within a few hours",100,"f",1,"t","f","Mission","t","Apartment","Private room",1,1,1,1,"Real Bed",85,595,2550,0,0,1,0,31,1125,2,90,10,9,10,9,9,"t",1680,4813.41602849718,2904.30733233549,14900.3897787007,3937.34574002772,11,1.32725711338578,0.799999982,2.9000000355
"1439",0.346564885496183,"within an hour",100,"f",1,"t","f","Nob Hill","t","Condominium","Entire home/apt",2,1,1,1,"Real Bed",200,1400,6000,500,100,1,0,2,365,18,99,10,10,10,10,10,"t",1423,1124.26859969474,1769.61906456495,19325.7580732255,736.66916448947,19,1.18387635414682,0.649999998944444,3.027777748
"1440",0.899236641221374,"within an hour",100,"t",1,"t","f","Twin Peaks","f","House","Private room",2,1,1,1,"Real Bed",65,455,1950,0,15,1,10,1,1125,40,96,10,10,10,9,10,"t",466,6383.27069445336,3823.18628620824,16080.0830796992,5397.02854107599,17,1.1926790130649,0.732499992625,2.369999979425
"1441",0.894656488549618,"Missing",0,"f",2,"t","f","Haight Ashbury","f","Guest suite","Entire home/apt",2,1,0,1,"Real Bed",165,1155,4950,0,0,1,0,31,1125,1,100,10,10,10,8,8,"t",466,4942.74677708368,2415.86709385685,17014.1656484014,3972.25644322395,16,0.988348507427068,0.600000024,2.400000095
"1442",0.066079295154185,"within a few hours",100,"f",8,"t","t","Nob Hill","t","House","Private room",1,6,1,1,"Real Bed",54,378,1620,0,0,1,0,30,1125,1,60,4,4,4,8,8,"f",872,1565.81934452819,1318.18982971832,19015.329571592,855.811757241786,13,0.862131294350408,0.699999988,0.699999988
"1443",0.63969465648855,"within an hour",100,"t",2,"t","t","Castro/Upper Market","t","Apartment","Entire home/apt",4,2,2,2,"Real Bed",468,3276,14040,750,200,1,0,3,1125,22,100,10,10,10,10,9,"t",3339,4426.14719527147,1861.96014889467,16798.5516219409,3435.90291682375,35,1.19301115449555,0.704545450454545,2.58181814168182
"1444",0.825954198473282,"within an hour",100,"t",1,"t","f","Castro/Upper Market","t","Apartment","Entire home/apt",2,1,0,1,"Real Bed",129,903,3870,300,90,1,0,2,28,87,99,10,10,10,10,9,"f",465,4846.73846788294,2284.93059102294,16670.1919326461,3858.98032370052,26,1.2374391208904,0.720689652701149,2.7540229782069
"1445",0.587786259541985,"Missing",0,"f",9,"t","t","Noe Valley","t","Apartment","Private room",6,2.5,2,4,"Real Bed",260,1820,7800,750,120,1,0,2,28,4,95,10,10,10,10,9,"t",1600,5429.76280148482,2930.25075056836,15506.0973147846,4437.3376318806,24,1.19647044442612,0.69999999175,2.84999996425
"1446",0.619847328244275,"Missing",0,"f",9,"t","t","Noe Valley","t","Apartment","Private room",4,2.5,2,2,"Real Bed",225,1575,6750,500,120,1,0,2,28,1,100,10,10,10,10,10,"t",1600,5705.5683705954,3208.66037983054,15300.4023026866,4713.7894364989,25,1.32919466415548,0.699999988,3.700000048
"1447",0.535242290748899,"within a few hours",75,"f",2,"t","t","Outer Richmond","t","House","Entire home/apt",4,2,2,3,"Real Bed",150,1050,4500,500,100,4,50,30,1125,5,95,10,9,10,10,10,"f",1798,8881.46848936439,7007.55165044426,20544.1719679537,8167.18030651897,55,1.03688394952719,0.599999997,2.4399999618
"1448",0.805479452054795,"within an hour",100,"f",2,"t","t","Bernal Heights","t","House","Private room",2,1,1,1,"Real Bed",90,630,2700,0,25,1,0,5,1125,10,98,10,10,10,10,10,"t",2745,5378.45175118926,3493.05788119488,14308.2836219921,4518.26597286688,31,1.21960040932476,0.75,2.4699999809
"1449",0.964885496183206,"within an hour",100,"t",1,"t","f","Mission","t","Apartment","Entire home/apt",4,1,1,2,"Real Bed",143,1001,4290,150,100,2,10,1,1125,36,96,10,9,10,10,10,"f",3042,5013.7457688515,2961.44568031552,14842.4573435675,4106.94323189531,29,1.15476351621212,0.722222217,2.26111110719444
"1450",0.719083969465649,"within a few hours",100,"t",1,"t","f","Potrero Hill","t","Apartment","Entire home/apt",4,2,2,2,"Real Bed",400,2800,12000,300,150,4,75,2,26,20,96,10,10,10,10,10,"f",463,4359.2285729878,3672.28508342871,15170.2882672382,3833.56155343371,30,1.27451236617743,0.747368418842105,2.82105257626316
"1451",0.955947136563877,"Missing",0,"f",1,"t","f","Bayview","t","House","Entire home/apt",3,1,2,2,"Real Bed",110,770,3300,0,15,1,0,2,29,19,93,9,9,9,8,9,"t",463,6942.55617532708,5492.9545705616,12501.2032400986,6230.75222162086,22,0.996487510567867,0.684210519631579,1.88421053315789
"1452",0.276335877862595,"within an hour",100,"t",4,"t","t","Castro/Upper Market","t","Condominium","Private room",1,1.5,1,1,"Real Bed",100,700,3000,200,25,1,0,2,1124,72,97,10,10,10,10,9,"f",2222,4392.87687642436,1921.24716327117,16154.9154168194,3401.92209916092,19,1.18337381411984,0.702816897464789,2.60704225235211
"1453",0.990498812351544,"Missing",0,"f",2,"t","t","Downtown/Civic Center","t","Apartment","Entire home/apt",2,1,1,1,"Real Bed",795,5565,23850,0,0,1,250,3,3,1,100,10,10,10,10,6,"t",2343,1122.59837782598,1500.14918622263,18926.2324974482,368.462826070766,17,0.768663276205314,0.5,1.100000024
"1454",0.165198237885463,"Missing",0,"f",1,"t","f","Marina","t","Serviced apartment","Entire home/apt",6,2,3,3,"Real Bed",265,1855,7950,4000,350,1,0,30,1125,3,93,10,10,9,10,9,"f",1599,2571.08417016498,2627.12992884611,20411.862740561,2355.93545849569,32,1.32509522356699,0.666666666666667,3.56666656333333
"1455",0.796946564885496,"within an hour",100,"t",2,"t","f","Excelsior","t","Townhouse","Private room",2,1,1,1,"Real Bed",70,490,2100,100,30,2,0,1,150,48,95,10,9,10,9,9,"f",741,9132.28673176571,6900.65100049772,11482.817551127,8205.98349841439,24,1.07695546044725,0.651063828531915,2.24468083687234
"1456",0,"within a few hours",89,"f",69,"t","t","South of Market","t","House","Shared room",1,6,1,1,"Real Bed",40,280,1200,0,0,1,0,180,1125,1,40,2,2,4,10,2,"f",2495,2849.47063414884,717.190528604516,17128.2684019995,1872.45730576713,13,1.1873145050491,0.300000012,5.5
"1457",0.610132158590308,"within an hour",100,"f",1,"t","f","Potrero Hill","t","House","Entire home/apt",6,1,2,3,"Real Bed",299,2093,8970,700,150,2,25,30,180,18,95,10,10,10,10,10,"f",461,3977.57811700612,2700.35600387584,15483.3803916831,3242.80053330937,17,1.08870875760558,0.600000001058824,2.76470588941176
"1458",0.580152671755725,"within a few hours",100,"f",1,"t","f","West of Twin Peaks","t","Guest suite","Private room",2,1,1,1,"Real Bed",125,875,3750,0,20,1,0,1,4,20,93,10,10,10,10,10,"f",702,8490.94524108092,5929.07293151156,15336.8469518304,7503.23223354405,21,1.2143646647209,0.6699999999,3.0799999941
